2026-07-06 03:52:38,554 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\installation_report.py', reloading
2026-07-06 03:52:38,554 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\installation_report.py', reloading
2026-07-06 03:52:38,561 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\link.py', reloading
2026-07-06 03:52:38,561 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\link.py', reloading
2026-07-06 03:52:38,569 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\scheme.py', reloading
2026-07-06 03:52:38,569 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\scheme.py', reloading
2026-07-06 03:52:38,574 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\search_scope.py', reloading
2026-07-06 03:52:38,575 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\search_scope.py', reloading
2026-07-06 03:52:38,583 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\selection_prefs.py', reloading
2026-07-06 03:52:38,583 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\selection_prefs.py', reloading
2026-07-06 03:52:38,590 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\target_python.py', reloading
2026-07-06 03:52:38,590 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\target_python.py', reloading
2026-07-06 03:52:38,600 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\wheel.py', reloading
2026-07-06 03:52:38,600 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\wheel.py', reloading
2026-07-06 03:52:38,606 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\__init__.py', reloading
2026-07-06 03:52:38,607 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\models\\__init__.py', reloading
2026-07-06 03:52:38,708 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\auth.py', reloading
2026-07-06 03:52:38,708 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\auth.py', reloading
2026-07-06 03:52:38,719 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\cache.py', reloading
2026-07-06 03:52:38,719 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\cache.py', reloading
2026-07-06 03:52:38,727 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\download.py', reloading
2026-07-06 03:52:38,738 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\lazy_wheel.py', reloading
2026-07-06 03:52:38,738 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\lazy_wheel.py', reloading
2026-07-06 03:52:38,752 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\session.py', reloading
2026-07-06 03:52:38,752 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\session.py', reloading
2026-07-06 03:52:38,759 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\utils.py', reloading
2026-07-06 03:52:38,759 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\utils.py', reloading
2026-07-06 03:52:38,772 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\xmlrpc.py', reloading
2026-07-06 03:52:38,772 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\xmlrpc.py', reloading
2026-07-06 03:52:38,779 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\__init__.py', reloading
2026-07-06 03:52:38,779 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\network\\__init__.py', reloading
2026-07-06 03:52:38,860 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\check.py', reloading
2026-07-06 03:52:38,860 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\check.py', reloading
2026-07-06 03:52:38,871 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\freeze.py', reloading
2026-07-06 03:52:38,872 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\freeze.py', reloading
2026-07-06 03:52:38,881 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\prepare.py', reloading
2026-07-06 03:52:38,881 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\prepare.py', reloading
2026-07-06 03:52:38,892 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\build_tracker.py', reloading
2026-07-06 03:52:38,892 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\build_tracker.py', reloading
2026-07-06 03:52:38,901 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\metadata.py', reloading
2026-07-06 03:52:38,901 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\metadata.py', reloading
2026-07-06 03:52:38,909 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\metadata_editable.py', reloading
2026-07-06 03:52:38,909 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\metadata_editable.py', reloading
2026-07-06 03:52:38,920 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\metadata_legacy.py', reloading
2026-07-06 03:52:38,920 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\metadata_legacy.py', reloading
2026-07-06 03:52:38,928 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\wheel.py', reloading
2026-07-06 03:52:38,928 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\wheel.py', reloading
2026-07-06 03:52:38,936 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\wheel_editable.py', reloading
2026-07-06 03:52:38,937 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\wheel_editable.py', reloading
2026-07-06 03:52:38,942 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\wheel_legacy.py', reloading
2026-07-06 03:52:38,942 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\build\\wheel_legacy.py', reloading
2026-07-06 03:52:39,018 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\editable_legacy.py', reloading
2026-07-06 03:52:39,018 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\editable_legacy.py', reloading
2026-07-06 03:52:39,024 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\wheel.py', reloading
2026-07-06 03:52:39,025 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\wheel.py', reloading
2026-07-06 03:52:39,037 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\__init__.py', reloading
2026-07-06 03:52:39,037 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\operations\\install\\__init__.py', reloading
2026-07-06 03:52:39,111 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\constructors.py', reloading
2026-07-06 03:52:39,111 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\constructors.py', reloading
2026-07-06 03:52:39,122 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_file.py', reloading
2026-07-06 03:52:39,122 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_file.py', reloading
2026-07-06 03:52:39,135 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_install.py', reloading
2026-07-06 03:52:39,135 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_install.py', reloading
2026-07-06 03:52:39,149 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_set.py', reloading
2026-07-06 03:52:39,149 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_set.py', reloading
2026-07-06 03:52:39,157 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_uninstall.py', reloading
2026-07-06 03:52:39,157 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\req_uninstall.py', reloading
2026-07-06 03:52:39,167 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\__init__.py', reloading
2026-07-06 03:52:39,167 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\req\\__init__.py', reloading
2026-07-06 03:52:39,263 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\base.py', reloading
2026-07-06 03:52:39,263 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\base.py', reloading
2026-07-06 03:52:39,288 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\legacy\\resolver.py', reloading
2026-07-06 03:52:39,288 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\legacy\\resolver.py', reloading
2026-07-06 03:52:39,365 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\base.py', reloading
2026-07-06 03:52:39,365 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\base.py', reloading
2026-07-06 03:52:39,381 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\candidates.py', reloading
2026-07-06 03:52:39,381 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\candidates.py', reloading
2026-07-06 03:52:39,388 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\factory.py', reloading
2026-07-06 03:52:39,389 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\factory.py', reloading
2026-07-06 03:52:39,399 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\found_candidates.py', reloading
2026-07-06 03:52:39,408 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\provider.py', reloading
2026-07-06 03:52:39,408 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\provider.py', reloading
2026-07-06 03:52:39,419 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\reporter.py', reloading
2026-07-06 03:52:39,419 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\reporter.py', reloading
2026-07-06 03:52:39,425 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\requirements.py', reloading
2026-07-06 03:52:39,425 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\requirements.py', reloading
2026-07-06 03:52:39,435 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\resolver.py', reloading
2026-07-06 03:52:39,436 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\resolution\\resolvelib\\resolver.py', reloading
2026-07-06 03:52:39,610 | INFO     | werkzeug |  * Restarting with watchdog (windowsapi)
2026-07-06 03:52:39,646 | INFO     | werkzeug |  * Restarting with watchdog (windowsapi)
2026-07-06 03:52:40,034 | INFO     | database.db_manager | Database initialized at C:\Users\HP\Downloads\smartretry_screenshots_final\database\framework.db
2026-07-06 03:52:40,044 | INFO     | database.db_manager | Database initialized at C:\Users\HP\Downloads\smartretry_screenshots_final\database\framework.db
2026-07-06 03:52:40,059 | WARNING  | werkzeug |  * Debugger is active!
2026-07-06 03:52:40,068 | INFO     | werkzeug |  * Debugger PIN: 106-337-974
2026-07-06 03:52:40,073 | WARNING  | werkzeug |  * Debugger is active!
2026-07-06 03:52:40,083 | INFO     | werkzeug |  * Debugger PIN: 106-337-974
2026-07-06 03:52:40,103 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\misc.py', reloading
2026-07-06 03:52:40,114 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\models.py', reloading
2026-07-06 03:52:40,115 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\models.py', reloading
2026-07-06 03:52:40,132 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\packaging.py', reloading
2026-07-06 03:52:40,132 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\packaging.py', reloading
2026-07-06 03:52:40,140 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\setuptools_build.py', reloading
2026-07-06 03:52:40,140 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\setuptools_build.py', reloading
2026-07-06 03:52:40,152 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\subprocess.py', reloading
2026-07-06 03:52:40,152 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\subprocess.py', reloading
2026-07-06 03:52:40,160 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\temp_dir.py', reloading
2026-07-06 03:52:40,188 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\unpacking.py', reloading
2026-07-06 03:52:40,189 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\unpacking.py', reloading
2026-07-06 03:52:40,204 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\urls.py', reloading
2026-07-06 03:52:40,204 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\urls.py', reloading
2026-07-06 03:52:40,226 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\virtualenv.py', reloading
2026-07-06 03:52:40,226 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\virtualenv.py', reloading
2026-07-06 03:52:40,241 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\wheel.py', reloading
2026-07-06 03:52:40,257 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\_jaraco_text.py', reloading
2026-07-06 03:52:40,257 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\_jaraco_text.py', reloading
2026-07-06 03:52:40,273 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\utils\\_log.py', reloading
2026-07-06 03:52:40,522 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\bazaar.py', reloading
2026-07-06 03:52:40,529 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\git.py', reloading
2026-07-06 03:52:40,529 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\git.py', reloading
2026-07-06 03:52:40,536 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\mercurial.py', reloading
2026-07-06 03:52:40,536 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\mercurial.py', reloading
2026-07-06 03:52:40,544 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\subversion.py', reloading
2026-07-06 03:52:40,544 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\subversion.py', reloading
2026-07-06 03:52:40,554 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\versioncontrol.py', reloading
2026-07-06 03:52:40,554 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\versioncontrol.py', reloading
2026-07-06 03:52:40,560 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\__init__.py', reloading
2026-07-06 03:52:40,560 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_internal\\vcs\\__init__.py', reloading
2026-07-06 03:52:40,668 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\six.py', reloading
2026-07-06 03:52:40,668 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\six.py', reloading
2026-07-06 03:52:40,674 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\typing_extensions.py', reloading
2026-07-06 03:52:40,675 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\typing_extensions.py', reloading
2026-07-06 03:52:40,688 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\__init__.py', reloading
2026-07-06 03:52:40,696 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\cachecontrol\\adapter.py', reloading
2026-07-06 03:52:40,696 | INFO     | werkzeug |  * Detected change in 'C:\\Users\\HP\\Downloads\\smartretry_screenshots_final\\.venv\\Lib\\site-packages\\pip\\_vendor\\cachecontrol\\adapter.py', reloading
